3105,"BIZET, Georges",Agnus Dei,,V,DG 573 55,"Andrea Bocelli, Tenor; Coro e Orchestra dell'Accademia Nazionale di Santa Cecilia, Myung-Whun Chung"
3106,"BOULANGER, Lili",Faust et Helene,,V,BBC Vol. 27/11,"Katarina Dalayman, Soprano, Samuel Sakker, Tenor, Benedict Nelson, Baritone; BBC Symphony Orchestra, James Caffigan"
3107,"BRAHMS, Johannes","Alto Rhapsody, Contralto, 4 MV and Orchestra",Op. 53,V,LONDON 433.477,"Kathleen Ferrier; London SO & Choir, Clemens Kraus. Also BBC Vol. 17/1: Christianne Stotijn; BBC national Orchestra of Wales, Jac van Steen"
3108,"BRAHMS, Johannes",Ein Deutsches Requiem,Op. 45,V,BBC Vol. 21/09,"Lisa Milne, Sop; Markus Bruck, Bar; Edinburgh Festival Chorus; BBC Scot. SO, A. Litton. Also C. 40: Anna Tomowa-Sintow; Jose Van Dam; Vienna Singverein; BP, Von Karajan"
3109,"BRAHMS, Johannes",Fest und Gedenkspruche,Op.  109,V,Hanssler 98.933,"Sudfunk Choir Stuttgart, Rupert Huber"
3110,"BRAHMS, Johannes",Geistiches Wiegenlied,Op. 91/2,V,LONDON 433.477,"Kathleen Ferrier, Soprano; Phyllis Spurr, Piano; Max Gilbert, Viola. Also EMI Classics D 183535: Ann Murray, Contralto; Nobuko Imai, Viola, Stephen Kovacevich, Piano"
3111,"BRAHMS, Johannes",Gestillte Sehnsucht,Op. 91/1,V,LONDON 433.477,"Kathleen Ferrier, Soprano; Phyllis Spurr, Piano; Max Gilbert, Viola. Also EMI Classics D 183535: Ann Murray, Contralto; Nobuko Imai, Viola, Stephen Kovacevich, Piano"
3112,"BRAHMS, Johannes",Marienlieder No. 5: Ruf zu Maria,Op. 22,V,DG Musikfest 413 688,"Gunther Arndt Chorus, Gunther Arndt"
3113,"BRAHMS, Johannes",Schicksalslied (Song of Destiny),Op. 54,V,BBC Vol. 22/13,"BBC National Orchestra and Chorus of Wales, Grant Llewellyn. Also TELARC 80602: Atlanta Symphony Orchestra & Choir, Robert Shaw"
3114,"BRAHMS, Johannes",Three Motetten,Op.  110,V,Hanssler 98.933,"Sudfunk Choir Stuttgart, Rupert Huber"
3115,"BRAHMS, Johannes",Vier ernste Gesange,Op. 121,V,LONDON 433.477,"Kathleen Ferrier, Soprano; John Newmark, Piano  "
3116,"BRITTEN, Benjamin",A Boy was Born,Op. 3,V,BBC Vol. 12/04,"Alexander Main-Ian, Treble; Trinity Boys Choir; BBC Symphony Orchestra, Stephen Jackson"
3117,"BRITTEN, Benjamin","Nocturne for Tenor, Seven Obligato instruments and Strings",Op. 60,V,BBC Vol. 15/03,"Andrew Kennedy, Tenor; BBC National Orchestra of Wales, Douglas Bostock"
3118,"BRITTEN, Benjamin",St. Nicolas,Op. 42,V,BBC Vol. 18/04,"Daniel Norman (Nicolas), Joseph Arnanader (Boy Nicolas); BBC Singers; Roderick Elms, Joanna Smith, Pianos; Stephen Disley, Organ; BBC Concert Orch., Paul Brough"
3119,"BRITTEN, Benjamin",War Requiem,Op. 66,V,BBC Vol. 21/04,"O. Guryakova, Sop.; M. Padmore, Ten.; C. Gerhaher, Bar.; BBC Scottish SO, Edinburgh Festival Chorus, National Youth Choir of Scotland, Ilan Volkov, Garry Walker, Conductors"
3120,"BRUCKNER, Anton",Ave Maria,,V,DG Musikfest 413 688,"Berlin Handel Chorus, Gunther Arndt. Also Cass. 109-B: Lisa Otto, Soprano; Berlin Handel Chorus & Radio Symphony Orchestra, Gunther Arndt"
3121,"BRUCKNER, Anton",Locus iste,WAB 23,V,Hanssler 98.933,"Sudfunk Choir Stuttgart, Rupert Huber"
3122,"BRUCKNER, Anton",Os Justi,WAB 30,V,Hanssler 98.933,"Sudfunk Choir Stuttgart, Rupert Huber"
3123,"BUTTERWORTH, George",Six Songs from A Shropshire Lad,,V,BBC Vol. 17/02,"Jonathan Lemalu, Baritone; Iain Burnside, Piano"
3124,"CANTELOUBE, Joseph",Chants D'Auvergne,,V,Virgin-UV 7243-5,"Arleen Auger, Soprano; English Chamber Orchestra, Yan Pascal Tortelier"
3125,"CHAMINADE, Cecile",Alleluia,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3126,"CHAMINADE, Cecile",Attente (Au pays de Provence),,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3127,"CHAMINADE, Cecile",Aupres de ma mie,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3128,"CHAMINADE, Cecile",Bonne humeur,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3129,"CHAMINADE, Cecile",Chanson triste,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3130,"CHAMINADE, Cecile",Ecrin,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3131,"CHAMINADE, Cecile",Espoir,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3132,"CHAMINADE, Cecile",Je voudrais….,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3133,"CHAMINADE, Cecile",La Lune paresseuse,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3134,"CHAMINADE, Cecile",L'Amour captif,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3135,"CHAMINADE, Cecile",L'Anneau d'argent,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3136,"CHAMINADE, Cecile",L'Ete,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3137,"CHAMINADE, Cecile",Ma premiere lettre,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3138,"CHAMINADE, Cecile",Malgre nous,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3139,"CHAMINADE, Cecile",Menuet,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3140,"CHAMINADE, Cecile",Mignonne,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3141,"CHAMINADE, Cecile",Mots d'amour,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3142,"CHAMINADE, Cecile",Nice-la-belle,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3143,"CHAMINADE, Cecile",Ronde d'amour,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3144,"CHAMINADE, Cecile",Si j'etais jardinier,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3145,"CHAMINADE, Cecile",Sombrero,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3146,"CHAMINADE, Cecile",Te souviens-tu?,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3147,"CHAMINADE, Cecile",Viens! Mon bien-aime,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3148,"CHAMINADE, Cecile",Villanelle,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3149,"CHAMINADE, Cecile",Voisinage,,V,DG 289-471-331,"Anne Sofie von Otter, mezzo-soprano, Bengt Forsberg, piano"
3150,"CHAUSSON, Ernest",Poeme de l'amour et de la mer for Voice and Orchestra,Op.  19,V,BBC Vol. 08/12,"Amanda Roocroft, Soprano; BBC National Orchestra of Wales, David Atherton"
3151,"COPLAND, Aaron",Eight Poems of Emily Dickinson,,V,EMI 50999 6 29355,"Barbara Hendricks, Soprano"
3152,"CORNYSH, William","Ave Maria, Mater Dei",,V,TELDEC 8573-81829,"Chanticleer: M. Alber, C. Fritsche, J. White, Soprano; J. Keim, P. Wilder, Alto; K. Baum, M. Lichtenauer, M. Oltman, Tenor; E. Alatorre, T Bold, J. Diffendaffer, T. Krol, Baritone & Bass "
3153,"DEBUSSY, Claude","3 Chansons de Bilitis: No. 1, La flute de Pan; No. 2, La chevelure; No. 3, Le tombeau des naiades",,V,BBC Vol. 26/07,"Kate Royal, Soprano; Joseph Middleton, Piano"
3154,"DEBUSSY, Claude","3 Melodies de Verlaine: No. 1, La mer est plus belle; No. 2, Le son du cor s'afflige; No. 3, L'echelonnement des haies",,V,BBC Vol. 26/07,"Ashley Riches, Bass-Baritone; Joseph Middleton, Piano"
3155,"DEBUSSY, Claude",5 Poemes de Charles Beaudelaire - Orchestration by John Adams,,V,BBC Vol. 12/07,"Christopher Maltman, Baritone; BBC Symphony Orchestra, Thierry Fischer. Also BBC Vol.26/7: No. 4: Recueillement; No. 5: La mort des amants: Kate Royal, Soprano; Joseph Middleton, Piano"
3156,"DEBUSSY, Claude","Ariettes Oubliees: No. 1, C'est l'extase langoureuse",,V,BBC Vol. 26/07,"Kate Royal, Soprano; Joseph Middleton, Piano"
3157,"DEBUSSY, Claude",Beau Soir,,V,BBC Vol. 26/07,"Ashley Riches, Bass-Baritone; Joseph Middleton, Piano"
3158,"DEBUSSY, Claude",Chanson de Bilitis - Music to accompnay readings of 12 poems by Pierre Louys,,V,Vox Allegretto ACD 8159,"Marie Therese Escribano, Soprano, Ensemble ""Die Reihe"", Friedrich Cerha, Conductior. Also Cass. 46A: Pour evoquer un Pan d'ete: Emmanuel Pahud, Flute; Stephen Kovacevich, Piano"
3159,"DEBUSSY, Claude","Fetes Galantes Set 1: no. 1, En sourdine; No. 2, Fantoches; No. 3, Clair de lune ",,V,BBC Vol. 26/07,"Ashley Riches, Bass-Baritone; Joseph Middleton, Piano"
3160,"DEBUSSY, Claude",Mandoline,,V,BBC Vol. 26/07,"Ashley Riches, Bass-Baritone; Joseph Middleton, Piano"
3161,"DEBUSSY, Claude",Nuit d'etoiles,,V,BBC Vol. 26/07,"Ashley Riches, Bass-Baritone; Joseph Middleton, Piano"
3162,"DELIUS, Frederick",6 Partsongs,RTIV/01,V,BBC Vol. 13/08,"BBC Symphony Orchestra; BBC Singers; Stephen Cleobury, Conductor"
3163,"DELIUS, Frederick",A Song before Sunrise,RTVI/24,V,EMI 7243 5 75293,"Royal Choral Society; Royal Philharmonic Orchestra, Sir Malcolm Sargent, Conductor"
3164,"DELIUS, Frederick","Idyll, ""Once I passed through a populous city"" (Walt Whitman)",RTII/10,V,EMI 7243 5 75293,"Heather Harper, Soprano; John Shirley-Quirk, Baritone; Royal Choral Society; Royal Philharmonic Orchestra, Meredith Davies, Conductor. Also Cass 91-B: Same Recording"
3165,"DELIUS, Frederick",Midsummer Song,RTV/4,V,BBC Vol. 13/08,"BBC Symphony Orchestra; BBC Singers; Stephen Cleobury, Conductor"
3166,"DELIUS, Frederick","Requiem, ""To the memory of all young artists fallen in the war""",RTII/8,V,EMI 7243 5 75293,"Heather Harper, Soprano; John Shirley-Quirk, Baritone; Royal Choral Society; Royal Philharmonic Orchestra, Meredith Davies, Conductor. Also Cass 91-B: Same Recording"
3167,"DELIUS, Frederick","Sea Drift for Baritone, Chorus and Orchestra",RTII/3,V,162-B,"John Noble, Baritone; Royal Liverpool Philharmonic Orchestra & Chorus, Sir Charles Groves"
3168,"DELIUS, Frederick","Song of the High Hills for Orchestra with wordless Soprano, Tenor and Chorus",RTII/6,V,162-B,"Miriam Bowen, Soprano; Peter Bingham, Tenor; Royal Liverpool Philharmonic Orchestra & Chorus, Sir Charles Groves"
3169,"DELIUS, Frederick",Songs of Farewell,RTII/9,V,EMI 7243 5 75293,"Royal Choral Society; Royal Philharmonic Orchestra, Sir Malcolm Sargent, Conductor"
3170,"DELIUS, Frederick",Songs of Sunset,RTII/5,V,EMI 7 47509 8,"John Cameron, Baritone; Maureen Forrester, Contralto; Beecham Choral Society"
3171,"DELIUS, Frederick",To be sung of a summer night on the water,RTIV/5,V,BBC Vol. 13/08,"John Bowley, Tenor; BBC Symphony Orchestra; BBC Singers; Stephen Cleobury, Conductor"
3172,"DONATO, Baldassare",Ahi Miserelle - Madrigal,,V,BBC Vol. 11/09,"Concordia Viol Consort; Mark Levy, Director"
3173,"DONATO, Baldassare",Dolce mio ben - Madrigal,,V,BBC Vol. 11/09,"Concordia Viol Consort; Mark Levy, Director"
3174,"DUPARC, Henri",Au pays ou se fait la guerre,,V,Musica Viva MVCD 1148,"Catherine Robbin, Mezzo-Soprano; Stephen Ralls, Piano"
3175,"DUPARC, Henri",Chanson Triste,,V,Musica Viva MVCD 1148,"Catherine Robbin, Mezzo-Soprano; Stephen Ralls, Piano"
3176,"DUPARC, Henri",Elegie,,V,Musica Viva MVCD 1148,"Catherine Robbin, Mezzo-Soprano; Stephen Ralls, Piano"
3177,"DUPARC, Henri",Extase,,V,Musica Viva MVCD 1148,"Catherine Robbin, Mezzo-Soprano; Stephen Ralls, Piano"
3178,"DUPARC, Henri",La Fuite,,V,Musica Viva MVCD 1148,"Catherine Robbin, Mezzo-Soprano; Gerald Finley, Baritone; Stephen Ralls, Piano"
3179,"DUPARC, Henri",La Vague et le cloche,,V,Musica Viva MVCD 1148,"Gerald Finley, Baritone; Stephen Ralls, Piano"
3180,"DUPARC, Henri",La Vie anterieure,,V,Musica Viva MVCD 1148,"Gerald Finley, Baritone; Stephen Ralls, Piano"
3181,"DUPARC, Henri",Lamento,,V,Musica Viva MVCD 1148,"Catherine Robbin, Mezzo-Soprano; Stephen Ralls, Piano"
3182,"DUPARC, Henri",Le Galop,,V,Musica Viva MVCD 1148,"Gerald Finley, Baritone; Stephen Ralls, Piano"
3183,"DUPARC, Henri",Le Manoir de Rosemonde,,V,Musica Viva MVCD 1148,"Gerald Finley, Baritone; Stephen Ralls, Piano"
3184,"DUPARC, Henri",L'Invitation au voyage,,V,Musica Viva MVCD 1148,"Gerald Finley, Baritone; Stephen Ralls, Piano"
3185,"DUPARC, Henri",Phidyle,,V,Musica Viva MVCD 1148,"Gerald Finley, Baritone; Stephen Ralls, Piano"
3186,"DUPARC, Henri",Romance de Mignon,,V,Musica Viva MVCD 1148,"Catherine Robbin, Mezzo-Soprano; Stephen Ralls, Piano"
3187,"DUPARC, Henri",Serenade,,V,Musica Viva MVCD 1148,"Gerald Finley, Baritone; Stephen Ralls, Piano"
3188,"DUPARC, Henri",Serenade florentine,,V,Musica Viva MVCD 1148,"Gerald Finley, Baritone; Stephen Ralls, Piano"
3189,"DUPARC, Henri",Soupir,,V,Musica Viva MVCD 1148,"Gerald Finley, Baritone; Stephen Ralls, Piano"
3190,"DUPARC, Henri",Testament,,V,Musica Viva MVCD 1148,"Catherine Robbin, Mezzo-Soprano; Stephen Ralls, Piano"
3191,"DURUFLE, Maurice",Requiem,Op. 9,V,TELARC 80135,"Atlanta Symphony Orchestra & Chorus, Robert Shaw. Also BBC Vol. 23/9: Ruby Hughes, Soprano; Gerald Finley, Baritone; BBC National Orchestra and Chorus of Wales, Thierry Fischer"
3192,"DVORAK, Antonin",Stabat Mater - Virgo virginum praeclara,Op. 58,V,DG Musikfest 413 688,"Bavarian Radio Chorus and Symphony Orchestra, Rafael Kubelic"
3193,"ELGAR, Edward",Death on the Hills,Op. 72,V,BBC Vol. 13/08,"BBC Symphony Orchestra; BBC Singers; Stephen Cleobury, Conductor"
3194,"ELGAR, Edward","Go, Song of mine",Op. 57,V,BBC Vol. 13/08,"BBC Symphony Orchestra; BBC Singers; Stephen Cleobury, Conductor"
3195,"ELGAR, Edward",Love,Op. 18/2,V,BBC Vol. 13/08,"BBC Symphony Orchestra; BBC Singers; Stephen Cleobury, Conductor"
3196,"ELGAR, Edward",Sea Pictures for Contralto and Orchestra,Op. 37,V,EMI CDC 547329,"Dame Janet Baker, Mezzo Soprano; London Symphony Orchestra, Sir John Barbirolli. Also BBC Vol. 23/7: Jennifer Johnston, Mezzo Soprano; BBC National Orchestra of Wales, Francesco Angelico"
3197,"ELGAR, Edward",The Shower,Op. 71/1,V,BBC Vol. 13/08,"BBC Symphony Orchestra; BBC Singers; Stephen Cleobury, Conductor"
3198,"ELGAR, Edward",The Spirit of England,Op. 80,V,BBC Vol. 22/10,"Susan Gritton, Soprano; Andrew Kennedy, Tenor; BBC Symphony Orchestra and Chorus, David Lloyd-Jones"
3199,"FALLA, Manuel de",El Amor Brujo,,V,SONY SBK 89291,"Shirley Verrett, Mezzo Soprano; Philadelphia Orchestra, Leopold Stokowski. Also DG 421 181: Teresa Berganza, M-Soprano; LSO, Garcia Navarro. Also Cass. CBS-YT44721-B: Marilyn Horne, Mezzo Soprano; NYP, Leonard Bernstein"
3200,"FALLA, Manuel de",El Sombrero de tres picos,,V,DG 429 181,"Teresa Berganza, Mezz Soprano; London Symphony Orchestra, Garcia Navarro. Also CBS-YT44721: Jan DeGaetani, Mezzo Soprano; New York Philharmonic, Pierre Boulez"
3201,"FALLA, Manuel de",Seven Popular Spanish Songs,,V,BBC Vol. 11/06,"Ann Murray, Mezzo-Soprano; BBC Concert Orchestra, Miguel Harth-Bedoya. Also BBC Vol. 22/1: No. 4 Jota: Nathan Milstein, Violin; Ernest Lush, Piano"
3202,"FAURE, Gabriel","2 Songs: No. 1, Prison",OP. 83,V,BBC Vol. 15/09,"Andrew Kennedy, Tenor; Julius Drake, Piano"
3203,"FAURE, Gabriel","3 Poemes d'un jour: No. 1, Rencontre; No. 2, Toujours; No. 3, Adieu",Op. 21,V,BBC Vol. 15/09,"Andrew Kennedy, Tenor; Julius Drake, Piano"
3204,"FAURE, Gabriel","3 Songs: No. 1, Nell",Op. 18,V,BBC Vol. 15/09,"Andrew Kennedy, Tenor; Julius Drake, Piano"
3205,"FAURE, Gabriel","4 Songs: No. 4, Les Roses d'Ispahan",Op. 39,V,BBC Vol. 15/09,"Andrew Kennedy, Tenor; Julius Drake, Piano"
3206,"FAURE, Gabriel","5 Melodies de Venise: No. 1, Mandoline; No. 3, Green",OP. 58,V,BBC Vol. 15/09,"Andrew Kennedy, Tenor; Julius Drake, Piano"
3207,"FAURE, Gabriel",Dolly - Suite for Piano 4-hands,Op. 56,V,DG 423 089,"Lorraine Hunt, Soprano; Jules Eskin, Cello; Tanglewood Festival Chorus; Bosotn SO, Seiji Ozawa. Also Cass. 47B: Katia and Marielle Labeque. Also NAXOS 8.556679: Kitty-Valse, Tendresse & Le pas espagnol, National SO of Ireland, John Georgiadis"
3208,"FAURE, Gabriel",Pleurs d'or,Op. 72,V,046-B,"Felicity Lot, Soprano; Graham Johnson, Piano"
3209,"FAURE, Gabriel",Requiem,Op. 48,V,TELARC 80135,"Atlanta Symphony Orchestra & Chorus, Robert Shaw"
3210,"FINZI, Gerald",Let us Garlands Bring,,V,BBC Vol. 17/02,"Jonathan Lemalu, Baritone; BBC Symphony Orchestra, Jac Van Steen"
3211,"FRANCK, Cesar","Panis angelicus for Tenor, Harp, Cello & Organ",Op.  12,V,DG 573 55,"Andrea Bocelli, Tenor; Cinzia Maurizio, Harp; Luigi Piovano, Cello; Daniele Rossi, Organ; Coro e Orchestra dell'Accademia Nazionale di Santa Cecilia, Myung-Whun Chung"
3212,"GABRIELI, Andrea",Ecco vinegia bella,,V,BBC Vol. 11/09,"Concordia Viol Consort; Mark Levy, Director"
3213,"GABRIELI, Andrea",Tirsi morir volea,,V,BBC Vol. 11/09,"Concordia Viol Consort; Mark Levy, Director"
3214,"GERSHWIN, George",Embraceable You,,V,CBS MK 42516,"Cleo Laine, Vocal"
3215,"GESUALDO, Carlo",Responsaria et alia ad Officium Hebdomadae Sancta spectantia: Tenebrae Responsories for Good Friday,,V,BBC Vol. 12/08,"BBC Singers, Bo Holten"
3216,"GESUALDO, Carlo",Sacrarum cantionum liber primus - 3 Motets,,V,BBC Vol. 12/08,"BBC Singers, Bo Holten"
3217,"GOUNOD, Charles","Ave Maria - Transcribed from Bach: The Well Tempered Clavier, Prelude, BWV846",,V,DG Musikfest 413 688,"Lisa Otto, Soprano; Berlin Handel Chorus; Berlin Radio Symphony Ochestra, Gunther Arndt. Also Cass. 109-B: Choir of St. John's College, Cambridge; The Wren Orchestra, Dr. George Szell"
3218,"GOUNOD, Charles",Marche Pontificale,,V,DG 573 55,"Cecilia Bartoli, Mezzo-Soprano; Andrea Bocelli, Tenor; Coro e Orchestra dell'Accademia Nazionale di Santa Cecilia, Myung-Whun Chung"
3219,"GRAINGER, Percy",Marching Song of Democracy,,V,BBC Vol. 28/11,"BBC Symhony Orchestra, BBC Symphony Chorus; BBC Singers; Sakari Oramo"
3220,Gregorian Chant,,,V,SONY SK 53899,"Choralschola of the Niederaltaicher Scholaren, Konrad Ruhland. Also MHC 312365: Schola of the Hofburgkapelle, Vienna; P. Hubert Dopf, Director"
3221,"GRIEG, Edvard","Barnlige Sange (Children's Songs), No. 3 Lok (Call)",Op. 61/3,V,,
3222,"GRIEG, Edvard",Digte af Vilhelm Krag (Poems by Vilhelm Krag) No. 3 Mens jeg venter (While I Wait),Op. 60/3,V,,
3223,"GRIEG, Edvard",Fem Digte af John Paulsen (Five poems by John Paulsen) - No. 1: A Hope,Op. 26/1,V,DG 437 521,"Anne Sofie von Otter, Mezzo Soprano; Bengt Forsberg, Piano"
3224,"GRIEG, Edvard",Haugtussa (The Mountian Maid) Song Cycle by Arne Garborg,Op. 67,V,DG 437 521,"Anne Sofie von Otter, Mezzo Soprano; Bengt Forsberg, Piano"
3225,"GRIEG, Edvard",Hjertets Melodier af H .C. Andersen (The Heart's Melodies by H. C. Andersen) No. 1 To brune Ojne (Two Brown Eyes) & No. 3 Jeg elsker Dig (I love You),Op. 5/1 & 3,V,DG 437 521,"Anne Sofie von Otter, Mezzo-Soprano; Bengt Forsberg, Piano. Also Cass. 41A: Elizabeth Soderstrom"
3226,"GRIEG, Edvard",Romances,Op. 39,V,DG 437 521,"Anne Sofie von Otter, Mezzo Soprano; Bengt Forsberg, Piano"
3227,"GRIEG, Edvard",Seks Digte af Henrik Ibsen (Six poems by Henrik Ibsen) - No. 2: A Swan & 4: With a Waterlily ,Op. 25/2& 4,V,DG 437 521,"Anne Sofie von Otter, Mezzo Soprano; Bengt Forsberg, Piano"
3228,"GRIEG, Edvard",Seks Digte af Holger Drachmann (Six Poems by Holger Drachmann ) No. 6 Forarsregn (Spring Rain),Op. 49/6,V,DG 437 521,"Anne Sofie von Otter, Mezzo Soprano; Bengt Forsberg, Piano"
3229,"GRIEG, Edvard",Seks Sange (Six Songs),Op. 48,V,DG 437 521,"Anne Sofie von Otter, Mezzo Soprano; Bengt Forsberg, Piano"
3230,"GRIEG, Edvard","Tolv Melodier til Digte af Aasmund Olavsson Vinje (12 Songs after poems by Aasmund Olavsson Vinje), No. 2 Varen (Spring) & No. 5 Langs ei A (Along a Stream)",Op. 33/2 & 5,V,DG 437 521,"Anne Sofie von Otter, Mezzo-Soprano; Bengt Forsberg, Piano. Also Cass. 46B: Barbara Bonney, Soprano; Geoffrey Parsons, Piano"
3231,"HAHN, Reynaldo",La Barcheta,,V,046-B,"Anne Sofie von Otter, Mezzo Soprano; Bengt Forsberg, Piano"
3232,"HANDEL, George Frideric","Chandos Anthem No. 10, the Lord is my light",HWV255,V,BBC Vol. 17/05,"Eleanor Meynel, Elizabeth Poole, Soprano; Andrew Murgatroyd, Tenor; BBC Singers; Orchestra of The Sixteen; Harry Christophers, Conductor"
3233,"HANDEL, George Frideric","Chandos Anthem No. 6, As pants the hart",HWV251,V,BBC Vol. 17/05,"Elizabeth Poole, Soprano; Daniel Auchinloss, Andrew Murgatroyd, Tenor; BBC Singers; Orchestra of The Sixteen; Harry Christophers, Conductor"
3234,"HANDEL, George Frideric",Messiah,HWV056,V,CBS MK2607,"Eileen Farrell, Martha Lipton, Davis Cunningham, Philad. Orch., E. Ormandy, Mormon Tabernacle Choir. Also 17/18: Judith Nelson, Emma Kirby, Paul Elliott; Choir of Christ Church Cathedral; Academy of Ancient Music, C. Hogwood"
3235,"HANSON, Howard",Song of Democracy for Chorus and Orchestra,,V,Mercury 432-008,"Eastman School of Music Chorus, Herman Genhart, Director; Eastman-Rochester Orchestra, Howard Hanson"
3236,"HAYDN, Joseph",Arianna a Naxos - Cantata,XXVIb:2,V,BBC Vol. 25/13,"Ruby Hughes, Soprano; BBC Concert Orchestra, Johannes Wildner, Conductor"
3237,"HAYDN, Joseph","Gloria from Mass No. 10, 'Mass in time of war'",Hob XXII/9,V,DICD 920266,"Ingrid Habermann, sop; Marta Benackova, m-sop; Kurt Azesberger, tenor; Peter Mikulas, bass; Virtuosi Di Praga, Martin Sieghart. Also C. 109: Gloria: Choir of St. John's College, Cambridge; The Wren Or, George Szell"
3238,HILDEGARD VON BINGEN,Sequences and Hymns,,V,Hyperion A66039,"Emma Kirkby, Soprano with Gothic Voices, Christopher Page, Director"
3239,"HINDEMITH, Paul",Tuttifantchen - Christmas Fairy Tale (excerpts),,V,BBC Vol. 12/04,"South West German Radio Orchestra of Kaiserslautern, Grzegorz Nowak"
3240,"HINDEMITH, Paul",When Lilacs Last in the Door-yard Bloom (Requiem for those we love),,V,TELARC 80602,"Jan DeGaetani, Mezzo Soprano; William Stone, Baritone; Atlanta Symphony Orchestra and Choir, Robert Shaw"
3241,"HOLST, Gustav",Ave Maria,H 49,V,BBC Vol. 13/08,"BBC Symphony Orchestra; BBC Singers; Justin Doyle, Conductor"
3242,"HOLST, Gustav",Choral Hymns from the Rig Veda - Group III,H 99,V,BBC Vol. 13/08,"Sioned Williams, Harp; BBC Symphony Orchestra; BBC Singers; Justin Doyle, Conductor"
3243,"HONEGGER, Arthur",Une Cantate de Noel,H 212,V,BBC Vol. 12/04,"Oliver Perkins, Treble; Stuart MacIntyre, Baritone; Robert Quinney, Organ; BBC Singers, Choir of King's College; BBC Concert Orchestra, Stephen Cleobury"
3244,"HOWELLS, Herbert",Three Carol-Anthems,,V,BBC Vol. 18/04,"BBC Singers; Stephen Charlesworth, Baritone; Andrew Carwood, Conductor"
3245,"JANACEK, Leos",Glagolitic Mass,,V,BBC Vol. 17/06,"Susan Bullock, Soprano; Ameral Gunson, M. Soprano; Kim Begley, Tenor; BBC National Orchestra & Chorus of Wales, Richard Hickox"
3246,JOSQUIN DESPREZ,Ave Maria,,V,TELDEC 8573-81829,"Chanticleer: M. Alber, C. Fritsche, J. White, Soprano; J. Keim, P. Wilder, Alto; K. Baum, M. Lichtenauer, M. Oltman, Tenor; E. Alatorre, T Bold, J. Diffendaffer, T. Krol, Baritone & Bass "
3247,JOSQUIN DESPREZ,Salve Regina,,V,TELDEC 8573-81829,"Chanticleer: M. Alber, C. Fritsche, J. White, Soprano; J. Keim, P. Wilder, Alto; K. Baum, M. Lichtenauer, M. Oltman, Tenor; E. Alatorre, T Bold, J. Diffendaffer, T. Krol, Baritone & Bass "
3248,"KETELBEY, Albert",Bank Holiday,,V,PHILIPS 400 011,"Ambrosian Chorus, John McCarthy, Chorus Master; London Promenade Orchestra, Alexander Faris"
3249,"KETELBEY, Albert",In a Chinese Temple Garden,,V,PHILIPS 400 011,"Ambrosian Chorus, John McCarthy, Chorus Master; London Promenade Orchestra, Alexander Faris"
3250,"KETELBEY, Albert",In a Monastery Garden,,V,PHILIPS 400 011,"Ambrosian Chorus, John McCarthy, Chorus Master; London Promenade Orchestra, Alexander Faris"
3251,"KETELBEY, Albert",In a Persian Market,,V,PHILIPS 400 011,"Ambrosian Chorus, John McCarthy, Chorus Master; London Promenade Orchestra, Alexander Faris. Also Cass. 72-B: Same Recording"
